Index,Source,P/C,,,,Count
149,"(AP Photo/Steve Helber, File) In this Feb. 2, 2019 file photo, Virginia Gov. Ralph Northam speaks during a news conference in the Governor's Mansion in Richmond, Va. Northam clung to his office Tuesday, Feb. 5, amid intense political fallout over a racist photo in his 1984 medical school yearbook and uncertainty about the future of the state's government.",Professional - file,,,,1
150,"(AP Photo/Seth Wenig) Former Guatemalan soccer federation president Brayan Jimenez leaves U.S. District Court in the Brooklyn borough of New York, Tuesday, Feb. 5, 2019. Brayan Jimenez, a former head of Guatemalan soccer’s governing body, was sentenced to time served and fined $350,000 after pleading guilty for his role in the FIFA corruption scandal uncovered by U.S. prosecutors.",Professional - ap,,,,1
151,(Sean P. Means,                              ,,,,7
152,(Rachel Lears,Professional - institute,,,,2
153,(AP Photo/Ron Blum),Professional - ap,,,,1
154,(Rick Bowmer,Professional - AP,,,,1
155,(Jacquelyn Martin,Professional - file,,,,2
156,(Adam Glanzman,Professional - getty,,,,2
157,(Pontus Lundahl | TT,                              ,,,,1
158,"(Courtesy of Josh Matagi) Samoana ""Sam"" Matagi, right, and his brother, Fatu Matagi, in 2015 in Salt Lake County, Utah.",Professional - utah,,,,1
159,"(AP Photo/Pat Sullivan, File)",Professional - file,,,,1
160,"(Photo courtesy National Football League) Sam Gordon, a 15-year-old Herriman High Student and girls' football advocate, taunts San Francisco 49ers cornerback Richard Sherman in the National Football League's NFL 100 ad, which aired during Super Bowl LIII on Sunday, Feb. 3.",Professional - nfl,,,,1
161,(David Zalubowski,Professional - ap,,,,2
162,(Evan Agostini,Professional - getty,,,,1
163,(Photo courtesy University of Utah School of Medicine) Sarah Hawley,Professional - utah,,,,2
164,"(AP Photo/Rick Bowmer, File)",Professional - file,,,,4
165,(Kim Chandler,Professional - ap,,,,1
166,"(Sotheby's via AP) This undated photo provided by Sotheby's shows a bible that was given as a gift to Harriet Hamilton by Albert Einstein and his wife, Elsa, in February of 1932. It is being auctioned by Sotheby's on Nov. 30, 2018.",Professional - ap,,,,1
167,"(AP Photo/David Zalubowski, File)",Professional - file,,,,1
168,(Richard Drew,Professional - ap,,,,2
169,(Salt Lake Tribune file photo) Fifth- and sixth-graders take math tests at Wasatch Peak Academy in North Salt Lake in this August 2017 file photo.,Professional - file,,,,1
170,(Photo courtesy of the Utah County Sheriff's Office,Professional - sherif,,,,4
171,(AP Photo/Chris Nicoll),Professional - ap,,,,1
172,"(courtesy of Real Salt Lake) RSL announces the signing of Liberian forward Sam Johnson, shown here with general manager Craig Waibel.",                              ,,,,1
173,"(AP Photo/Alex Brandon, File)",Professional - file,,,,1
174,(AP Photo/Steve Conner),Professional - ap,,,,2
175,Steve Griffin | The Salt Lake Tribune,Professional - salt lake tribune,,,,1
176,"(Photo courtesy of Jaren Wilkey, BYU photo) BYU guard Caitlyn Alldredge, pictured here in a game at Saint Mary's on Jan. 12, 2019, is using her final season of eligibility to play basketball after starring for BYU's softball team for four seasons.",Professional - basketball,,,,1
177,i(Trent Nelson,                              ,,,,1
178,(Eric Gay,Professional - AP,,,,1
179,(Marcio Jose Sanchez,Professional - ap,,,,1
180,(AP Photo/Kathy Willens),Professional - ap,,,,1
181,"(AP Photo/Kathy Willens, File)",Professional - file,,,,1
182,(Pablo Martinez Monsivais,Professional - ap,,,,1
183,(Jon Pack,Professional - institute,,,,2
184,"(AP Photo/ Evan Vucci) President Donald Trump speaks during an event on human trafficking on Friday, Feb. 1, 2019. Since the midterm elections, leaked schedules show he spends 60 percent of his time in unscheduled ""executive time.",Professional - ap,,,,1
185,(AP Photo/Charlie Riedel),Professional - ap,,,,1
186,(Kevin Van Paassen/Sunnybrook Health Sciences Centre via AP),Professional - ap,,,,1
187,Trent Nelson,Professional - AP,,,,1
188,Harris H. Simmons,                              ,,,,1
189,"(AP Photo/Julio Cortez, File)",Professional - file,,,,1
190,(AP Photo/Matt Rourke),Professional - ap,,,,2
191,Max Boot,                              ,,,,3
192,(AP Photo/Chris Pietsch),Professional - ap,,,,2
193,(Jonathan Hayward/The Canadian Press via AP),Professional - ap,,,,1
194,(AP Photo/Tyler Tate),Professional - ap,,,,4
195,(AP Photo/Gillian Flaccus),Professional - ap,,,,1
196,(Lennie Mahler,                              ,,,,1
197,(Photo courtesy of the Union Pacific Railroad Museum,Professional - museum,,,,1
198,(Photo courtesy Union Pacific Railroad,                              ,,,,2
199,"(AP Photo/J. Scott Applewhite, File)",Professional - file,,,,1
200,"(Austin Police Department) Luca Mangiarano, 19, is accused of robbing a bank in Austin and making his escape on an electric scooter. He was arrested last week.",Professional - police,,,,1
201,(Photo courtesy of University of Utah School of Medicine) Sarah Hawley began a residency at the University of Utah last year after graduating from medical school in California.,Professional - utah,,,,1
202,(Tribune file photo) ZCMI is seen in this photo from the late 1800s.,Professional - file,,,,1
203,"(Weber County Sheriff's Office via AP, File)",Professional - file,,,,1
204,"(Tribune file photo) Brigham Young, second president of The Church of Jesus Christ of Latter-day Saints.",Professional - file,,,,1
205,(AP Photo/Charlie Neibergall),Professional - ap,,,,1
206,"(Photo courtesy Mitch Haaseth/Disney Channel) ""Andi Mack"" stars Asher Angel as Jonah Beck, Peyton Elizabeth Lee as Andi Mack, Joshua Rush as Cyrus Goodman and Sofia Wylie as Buffy Driscoll.",Professional - disney,,,,1
207,(Leah Hogsten | The Salt Lake Tribune,Professional - salt lake tribune,,,,4
208,"[police officers] call our tent the Hobo Palace, Barrett said.",Professional - police,,,,1
209,Jim Urquhart,                              ,,,,1
210,"(AP Photo/Steve Helber) Demonstrators hold signs and chant outside the Governors Mansion at the Capitol in Richmond, Va., Saturday, Feb. 2, 2019. The demonstrators are calling for the resignation of Virginia Governor Ralph Northam after a 30 year old photo of him on his medical school yearbook photo was widely distributed Friday.",Professional - ap,,,,1
211,"(Alexei Nikolsky, Sputnik, Kremlin Pool Photo via AP) Russian President Vladimir Putin, left, speaks to Defense Minister Sergei Shoigu during a meeting in the Kremlin in Moscow, Russia, Saturday, Feb. 2, 2019. Putin said that Russia will abandon the 1987 Intermediate-Range Nuclear Forces treaty, following in the footsteps of the United States, but noted that Moscow will only deploy intermediate-range nuclear missiles if Washington does so.",Professional - ap,,,,1
212,(AP Photo/Richard Vogel),Professional - ap,,,,1
213,(Mike Eliason/Santa Barbara County Fire via AP),Professional - ap,,,,1
214,"(AP Photo/Ben Curtis) Zimbabweans join hands in prayer at a Christian peace and prayer rally in downtown Harare, Zimbabwe Sunday, Nov. 19, 2017.",Professional - ap,,,,1
215,(AP Photo/Ariana Cubillos),Professional - ap,,,,1
216,(AP Photo/Jeff Roberson),Professional - ap,,,,1
217,(AP Photo/Rogelio V. Solis),Professional - ap,,,,1
218,"(AP Photo/Rick Scuteri, File)",Professional - file,,,,1
219,"(AP Photo/Gene J. Puskar) Groundhog Club co-handler John Griffiths, center, holds Punxsutawney Phil, the weather prognosticating groundhog, during the 133rd celebration of Groundhog Day on Gobbler's Knob in Punxsutawney, Pa. Saturday, Feb. 2, 2019. Phil's handlers said that the groundhog has forecast an early spring.",Professional - ap,,,,1
220,"(Photo by Matt Sayles/Invision/AP, File) In this Tuesday, Oct. 9, 2018 file photo, Cardi B performs ""I Like It"" at the American Music Awards at the Microsoft Theater in Los Angeles. Cardi B says she received an offer to perform at the Super Bowl, but struggled with the decision to turn down the lucrative opportunity in support of ex-NFL player Colin Kaepernick. The Grammy-nominated rapper told The Associated Press on Friday, Feb. 1, 2019, that she had ""mixed feelings"" after she declined to take the stage at Super Bowl 53 in Atlanta.",Professional - file,,,,1
221,(Ian Cook,                              ,,,,1
222,"(Scott Sommerdorf l Tribune file photo) Rendezvous Beach State Park on south end of Bear Lake, Saturday, July, 3, 2010.",Professional - file,,,,1
223,"(AP Photo/Andrew Harnik) In this Jan. 20, 2017 file photo, Karen Pence holds a Bible as her husband, Vice President Mike Pence is sworn in during the 58th Presidential Inauguration at the U.S. Capitol in Washington. Chris Stroop, a writer and activist, introduced the #ExposeChristianSchools category on Twitter in January 2019 shortly after news broke that Karen Pence would be teaching at a Christian school in northern Virginia that lists ""homosexual or lesbian sexual activity"" as among the disqualifying criteria for prospective employees.",Professional - file,,,,1
224,(Courtesy photo) Josie Valdez,                              ,,,,1
225,"(AP Photo/ Evan Vucci) Timothy Ballard, CEO of Operation Underground Railroad, left, listens as President Donald Trump speaks during an event on human trafficking in the Cabinet Room of the White House, Friday, Feb. 1, 2019, in Washington.",Professional - ap,,,,1
226,"(AP Photo/J. Scott Applewhite) Speaker of the House Nancy Pelosi, D-Calif., talks to reporters during a news conference a day after a bipartisan group of House and Senate bargainers met to craft a border security compromise aimed at avoiding another government shutdown, at the Capitol in Washington, Thursday, Jan. 31, 2019.",Professional - ap,,,,1
227,"(AP Photo/Wilfredo Lee, File)",Professional - file,,,,1
228,"(AP Photo/Alex Brandon, File) In this Oct. 26, 2018, file photo Health and Human Services Secretary Alex Azar speaks about proposed reforms to Medicare Part B drug pricing policies at the Brookings Institute in Washington. The Trump administration says it is moving ahead with a plan to let patients directly receive prescription drug discounts negotiated behind-the-scenes between drugmakers, middlemen, and insurers. Azar said Thursday, Jan. 31, 2019, the proposed regulation would encourage the major industry players to channel any such discounts to consumers when they purchase their prescriptions.",Professional - file,,,,1
229,(Eastern Virginia Medical School via AP),Professional - ap,,,,1
230,"(AP Photo/Alexander Zemlianichenko, FILE) In this file photo dated Thursday, July 21, 2016, Russian high jumper Ivan Ukhov during the Russian Athletics Cup, at Zhukovsky, outside Moscow, Russia. Olympic high jump champion Ivan Ukhov is among 12 Russian track and field athletes found guilty of taking part in state-backed doping, according to an announcement Friday Feb. 1, 2019, by The Court of Arbitration for Sport.",Professional - file,,,,1
231,Leah Hogsten | The Salt Lake Tribune,Professional - salt lake tribune,,,,10
232,"(Jean Pieri/Pioneer Press via AP, File) In this Jan 30, 2019, file photo, a firefighter walks past an ice-encrusted home after an early morning house fire in St. Paul, Minn. The dangerous cold and heavy snowfall that hobbled the northern U.S. this week has retreated, but not before exacting a human toll: more than 20 deaths and hundreds of weather-related injuries including frostbite, broken bones, heart attacks and carbon monoxide poisoning.",Professional - file,,,,1
233,"(AP Photo/David Zalubowski) Oregon State forward Tres Tinkle, right, drives downcourt after picking up the ball with Colorado forward Alexander Strating in pursuit in the first half of an NCAA college basketball game Thursday, Jan. 31, 2019, in Boulder, Colo.",Professional - ap,,,,1
234,(AP Photo/Jacquelyn Martin),Professional - ap,,,,1
235,(J. Scott Applewhite,Professional - apple,,,,2
236,(AP Photo/Chuck Burton),Professional - ap,,,,1
237,(AP Photo/LM Otero),Professional - ap,,,,1
238,(John Burgess,Professional - press,,,,1
239,(AP Photo/Charles Krupa),Professional - ap,,,,1
240,"(AP Photo/Roger Steinman, File)",Professional - file,,,,1
241,(Cheryl Senter,Professional - AP,,,,1
242,(Mike Stewart,Professional - file,,,,1
243,(Bonnie Jo Mount,Professional - washington post,,,,1
244,(Daniel Acker,Professional - news,,,,1
245,(The Salt Lake Tribune),Professional - salt lake tribune,,,,2
246,(Photo courtesy of Mary Kouw,                              ,,,,1
247,(Damian Dovarganes,Professional - ap,,,,1
248,(AP Photo/Marco Trovati),Professional - ap,,,,1
249,(Susan Walsh,Professional - ap,,,,2
250,(Gillian Flaccus,Professional - ap,,,,1
251,"(Photo courtesy of the Union Pacific Railroad Museum) This image by American photographer Andrew J. Russell is titled ""East and West Shaking Hands at laying of last rail"" and shows the celebration of the 1869 completion of the intercontinental railroad. It appears in the new exhibit ""The Race to Promontory: The Transcontinental Railroad and the American West"" running Feb. 1–May 26, 2019, at the Utah Museum of Fine Arts.",Professional - american,,,,1
252,"(AP Photo/Susan Walsh)President Donald Trump holds a meeting with Chinese Vice Premier Liu He in the Oval Office of the White House in Washington, Thursday, Jan. 31, 2019. Vice President Mike Pence is at right.",Professional - ap,,,,1
253,"(AP Photo/Gregory Bull, File) In this Jan. 9, 2019 file photo, construction crews install new border wall sections seen from Tijuana, Mexico. What started as an online fundraiser to provide President Donald Trump with donations for his southern border wall has morphed into a new foundation whose members vow to build a wall themselves. The ""We The People Will Build the Wall"" campaign has surpassed $20 million since it was created in December by Air Force veteran and triple amputee Brian Kolfage.",Professional - file,,,,1
