Index,Source,P/C,,,,Count
35,(Courtesy/Ralph Lauren),                              ,,,,1
36,(Robin Givhan),                              ,,,,1
37,(Stephan Pastis/by Stephan Pastis / Andrews McMeel Syndication 2018),                              ,,,,1
38,(Andrews McMeel Syndication),                              ,,,,1
39,((photo courtesy of Stephan Pastis) /(photo courtesy of Stephan Pastis)),                              ,,,,1
40,(Martin Meissner/AP),Professional - ap,,,,1
41,(Chris Mcgrath/Getty Images),Professional - getty,,,,1
42,(Jim Watson/AFP/Getty Images),Professional - getty,,,,12
43,(Marion Curtis/AP) ,Professional - ap,,,,1
44,(Patrick T. Fallon/Bloomberg News) ,Professional - news,,,,1
45,(Claudette Barius/Netflix),Professional - netflix,,,,2
46,(Geoff Sheil/University of Maryland),Professional - university,,,,1
47,(J. Lawler Duggan/for The Washington Post),Professional - washington post,,,,1
48,(AP),Professional - ap,,,,26
49,(Marion Curtis/AP),Professional - ap,,,,1
50,"(Julio Cortez/AP, File)",Professional - file,,,,1
51,(Associated Press/Washington Post),Professional - washington post,,,,1
52,(D) on Feb. 2 in Richmond. (Julia Rendleman/for The Washington Post),Professional - washington post,,,,1
53,(Raul Arboleda/AFP/Getty Images),Professional - getty,,,,1
54,(N/A/AP),Professional - ap,,,,1
55,(Byron Rollins/AP),Professional - ap,,,,1
56,(AP/AP),Professional - ap,,,,3
57,(left) celebrates with teammates after scoring during the Italian Serie A soccer match between Cagliari Calcio and Empoli FC. (FABIO MURRU/EPA-EFE/REX),                              ,,,,1
58,(Timothy C. Wright for The Washington Post),Professional - washington post,,,,3
59,(Steve Helber/AP),Professional - ap,,,,7
60,(Timothy C. Wright for The Washington Post) ,Professional - washington post,,,,4
61,(The Trident) ,                              ,,,,1
62,(Athit Perawongmetha/Reuters),Professional - reuters,,,,2
63,(Matt Blum),Citizen - submitted,,,,1
64,(D-N.Y.). (Bettmann/Bettmann Archive),Professional - archive,,,,1
65,(Dick Strobel/AP),Professional - ap,,,,1
66,(Lisa Pease/Lisa Pease),                              ,,,,1
67,(Gregory Bull/AP),Professional - ap,,,,4
68,"(D-Mass.) takes the stage to formally launch her presidential campaign in Lawrence, Mass. (Elise Amendola/AP)",Professional - ap,,,,1
69,(Angela Weiss/AFP/Getty Images),Professional - getty,,,,3
70,(Philip Bump/The Washington Post),Professional - washington post,,,,16
71,(Jabin Botsford/The Washington Post),Professional - washington post,,,,36
72,(Flatiron),                              ,,,,1
73,(Andrew Harrer/Bloomberg News),Professional - news,,,,6
74,(Zach Gibson/Bloomberg News),Professional - news,,,,4
75,(Scree/White House),                              ,,,,1
76,"(R-Vancouver), center, talks to reporters following a hearing at the Capitol in Olympia, Wash. (Ted S. Warren/AP)",Professional - ap,,,,1
77,(Michael Robinson Chavez/The Washington Post),Professional - washington post,,,,16
78,(Sarah L. Voisin/The Washington Post),Professional - washington post,,,,10
79,(Altaf Qadri/AFP/Getty Images),Professional - getty,,,,1
80,(Scott Olson/Getty Images),Professional - getty,,,,6
81,(Kaname Yoneyama/Yomiuri Shimbun/AP),Professional - ap,,,,1
82,(Ahn Young-joon/AP),Professional - ap,,,,1
83,(Kim Hong-Ji/Reuters),Professional - reuters,,,,2
84,"(D) talks about the history of the Governor's Mansion on Feb. 9, 2019 in Richmond. He and Attorney General Mark R. Herring (D) have admitted to wearing blackface in the past. And Lt. Gov. Justin Fairfax (D) denies sexually assaulting two women. (Katherine Frey/The Washington Post)",Professional - washington post,,,,1
85,(Susan Walsh/AP),Professional - ap,,,,10
86,"(D), Attorney General Mark Herring (D) and Gov. Ralph Northam (D). All three of the state’s top elected officials are engulfed in scandal. (Bob Brown/AP)",Professional - ap,,,,1
87,(Stephen Spillman/USA Today Sports),Professional - usa today sports,,,,1
88,(Joshua Roberts/Reuters),Professional - reuters,,,,6
89,"(D-Tex.) that says, ""Fighting for Texas Dreamers."" It highlights six immigrants who came to the United States as children. Right: Rep. Mo Brooks (R-Ala.) hangs a similarly formatted poster showing eight people whose deaths involved undocumented immigrants. (Office of Congressman Mo Brooks)",Professional - state,,,,3
90,(Evan Vucci/AP),Professional - ap,,,,13
91,"(D-Mass.), pictured with her husband Bruce Mann, will officially launch her presidential campaign on Saturday in Massachusetts. (Bill Sikes/AP)",Professional - ap,,,,1
92,(Dylan Buell/Getty Images),Professional - getty,,,,1
93,(Leah Millis/Reuters),Professional - reuters,,,,3
94,(Kirsty Wigglesworth/AP),Professional - ap,,,,1
95,(Andrew Craft/Fayetteville Observer),Professional - observer,,,,1
96,(Jessica Hill/AP),Professional - ap,,,,1
97,(Frank Augstein/AP),Professional - ap,,,,1
98,(Mason Trinca for The Washington Post),Professional - washington post,,,,1
99,(D) would become one of the nation's foremost privacy overseers under a state law slated to go into effect next year. (Mason Trinca for The Washington Post),Professional - law,,,,1
100,(Bonnie Jo Mount/The Washington Post),Professional - washington post,,,,5
101,(J. Lawler Duggan/For The Washington Post),Professional - washington post,,,,4
102,(J. Lawler Duggan for The Washington Post),Professional - washington post,,,,2
103,(Bakr Alkasem/AFP/Getty Images),Professional - getty,,,,1
104,(Delil Souleiman/AFP/Getty Images),Professional - getty,,,,2
105,(Fadel Senna/AFP/Getty Images),Professional - getty,,,,1
106,(Alex Lombardi/Hulu),Professional - hulu,,,,1
107,(Zale Newman),                              ,,,,2
108,(Wisp),                              ,,,,1
109,(CWG),Professional - cwg,,,,2
110,(Jordan Tessler),                              ,,,,2
111,(Astrid Riecken/The Washington Post),Professional - washington post,,,,1
112,(VMDO Architects/via James Madison University),Professional - architect,,,,1
113,(The Sylvia Jennings Alexander Estate/The Montpelier Foundation),Professional - foundation,,,,1
114,(Marcio Jose Sanchez/AP),Professional - ap,,,,2
115,(D-N.Y.) at a news conference on Capitol Hill on Thursday. (Shawn Thew/EPA-EFE/Shutterstock),Professional - news,,,,1
116,(-/AFP/Getty Images),Professional - getty,,,,1
117,(Lucy Nicholson/AFP/Getty Images),Professional - getty,,,,1
118,(Jon Elswick/AP),Professional - ap,,,,1
119,(Vahid Salemi/AP),Professional - ap,,,,1
120,(iStock),Professional - istock,,,,41
121,(Julien Warnand/EPA-EFE/REX),                              ,,,,1
122,(left) and President Trump at the State of the Union. (Photo: Doug Mills/Pool via Reuters) (Pool New/Reuters),Professional - state,,,,1
123,(Geoff Robins/AFP/Getty Images),Professional - getty,,,,1
124,(Katherine Frey/The Washington Post),Professional - washington post,,,,16
125,(John Moore/Getty Images),Professional - getty,,,,2
126,(Tannen Maury/EPA-EFE/REX/Shutterstock),Professional - shutterstock,,,,3
127,(Mark J. Terrill/Associated Press),Professional - press,,,,2
128,(Alamy Stock Photo),Professional - alamy stock,,,,1
129,(Everett Collection),Professional - warner bros,,,,1
130,(Alex Pulaski/For The Washington Post),Professional - washington post,,,,4
131,(Laura Buckman for The Washington Post),Professional - washington post,,,,1
132,(Evan Agostini/Invision/AP),Professional - ap,,,,5
133,(Brian Skoloff/AP),Professional - ap,,,,1
134,(ROMEO GACAD/AFP/Getty Images),Professional - getty,,,,1
135,(Athit Perawongmetha),Professional - reuters,,,,1
136,(Sakchai Lalit),Professional - press,,,,1
137,(Brian Snyder/Reuters),Professional - reuters,,,,1
138,(David Paul Morris/Bloomberg),Professional - bloomberg,,,,2
139,(Michael Robinson Chavez/The Washington Post) ,Professional - washington post,,,,4
140,(Sergio Moraes/Reuters),Professional - reuters,,,,1
141,(Linda Davidson/The Washington Post),Professional - washington post,,,,3
142,(Pablo Martinez Monsivais/AP),Professional - ap,,,,7
143,(Julia Rendleman/For The Washington Post),Professional - washington post,,,,1
144,(Christopher Ingraham/The Washington Post) (Illustration by Christopher Ingraham for the Washington Post/Illustration by Christopher Ingraham for the Washington Post),Professional - washington post,,,,2
145,(Christopher Ingraham/The Washington Post),Professional - washington post,,,,1
146,(Jeff Kowalsky/EPA-EFE/Shutterstock),Professional - shutterstock,,,,1
147,(Scripps College/AP),Professional - ap,,,,1
148,(R-Maine) leaves after a vote at the U.S. Capitol on Monday. (Alex Wong/Getty Images),Professional - getty,,,,1
149,(Doug Mills/AP),Professional - ap,,,,1
150,(David 'Dee' Delgado for The Washington Post),Professional - washington post,,,,1
151,(Stacy Zarin Goldberg for The Washington Post; food styling by Amanda Soto/The Washington Post),Professional - washington post,,,,10
152,(Tom McCorkle for The Washington Post),Professional - washington post,,,,1
153,(Giorgio Perottino/Getty Images for OGR),Professional - getty,,,,2
154,(Jati Lindsay),                              ,,,,1
155,(Zach D. Roberts/AP),Professional - ap,,,,1
156,(Carolyn Van Houten/The Washington Post),Professional - washington post,,,,17
157,"(Little, Brown) ",Professional - company,,,,1
158,(Riverhead) ,                              ,,,,1
159,(The Dial) ,                              ,,,,2
160,(Balzer + Bray) ,                              ,,,,1
161,(Random House) ,                              ,,,,1
162,(Vintage) ,Professional - file,,,,1
163,(Respawn Entertainment),Professional - entertainment,,,,1
164,(Robert Gillies/AP),Professional - ap,,,,2
165,(Uncredited/AP),Professional - ap,,,,2
166,(PivotalWeather.com/PivotalWeather.com),Professional - co.,,,,1
167,(2014-2018). (NASA),Professional - nasa,,,,2
168,(Tom Toles/The Washington Post),Professional - washington post,,,,2
169,"(R-Wyo.) speaks during a hearing of the Senate Budget Committee on the “Budget and Economic Outlook for FY2019-2029,” on Capitol Hill in January. (Alex Brandon/AP)",Professional - ap,,,,1
170,(Dominic Valente/For The Washington Post),Professional - washington post,,,,5
171,(Emily Wax-Thibodeaux),                              ,,,,1
172,(N/A/J.J. Alcantara/The Washington Post),Professional - washington post,,,,1
173,"(left), a Republican, and then-New York Gov. Al Smith (right), a Democrat, with three state judges dressed in blackface at an Elks Charity Fund minstrel show in New York in 1935. (New York Daily News Archive/NY Daily News via Getty Images)",Professional - news,,,,1
174,(Sangsuk Sylvia Kang/Bloomberg News),Professional - news,,,,1
175,(CBS 17/YouTube) (CBS 17 screengrab /10-year-old Liam Holmes in a screengrab from YouTube video of CBS 17.),Professional - cbs,,,,2
176,(AP/U.S. Geological Survey),Professional - ap,,,,1
177,(Bruce Asato/Honolulu Star-Advertiser),Professional - honolulu star-advertiser,,,,1
178,(SNJToday),                              ,,,,1
179,(Courtesy of Dario Angulo),                              ,,,,2
180,(Carolyn Kaster/AP),Professional - ap,,,,8
181,(Courtesy of Marco Gamboa Fallas),                              ,,,,2
182,(Courtesy of Juan Carlos Zuñiga),                              ,,,,2
183,(Zuma Press/Alamy),Professional - press,,,,2
184,(Gabriel Burgos/ScanMyPhotos),                              ,,,,1
185,(Brian Monroe/Washington Post illustration),Professional - washington post,,,,1
186,(Nikki Kahn/The Washington Post),Professional - washington post,,,,2
187,(Andrew Van Dam/Andrew Van Dam),                              ,,,,7
188,(Leah Millis),Professional - reuters,,,,1
189,(Andrew Harnik),Professional - ap,,,,1
190,(Andrew Harnik/Associated Press),Professional - press,,,,1
191,(Robyn Beck/AFP),Professional - getty,,,,1
192,(Bobby Yip/Reuters),Professional - reuters,,,,1
193,(Charles Rex Arbogast/AP),Professional - ap,,,,2
194,(Mohamed Abd-El Ghany and Ludovic Maren/Mohamed Abd El-Ghany/Reuters; Ludovic Maren/AFP/Getty Images),Professional - getty,,,,1
195,(Steve Helber/AP) ,Professional - ap,,,,2
196,(Bob Brown/AP) ,Professional - ap,,,,2
197,(Eastern Virginia Medical School via AP),Professional - ap,,,,2
198,(Animal Clinic of Kalispell),Professional - clinic,,,,8
199,(MWC) in Barcelona. (Simon Dawson/Bloomberg News),Professional - news,,,,1
200,(AP) (AP photos/AP photos),Professional - ap,,,,1
201,(Andrew Harnik/AP),Professional - ap,,,,8
202,(Yana Paskova for The Washington Post),Professional - washington post,,,,1
203,(Alan Spearman/AP),Professional - ap,,,,1
204,(Antonio Lacerda/EPA/EFE),Professional - epa,,,,1
205,(Alex Wong/Getty Images; Zach Gibson/Getty Images; Katherine Frey/The Washington Post; Andrew Toth/Getty Images for The Webby Awards),Professional - washington post,,,,1
206,(Rick Wilking/Reuters),Professional - reuters,,,,1
207,(VMI),                              ,,,,1
208,(Courtesy U-Va.) (Courtesy of University of Virginia/Courtesy of University of Virginia),Professional - university,,,,1
209,(Mark Kerton/PA via AP),Professional - ap,,,,1
210,(Steve Parsons/PA via AP),Professional - ap,,,,1
211,(Bloomberg/Bloomberg),Professional - bloomberg,,,,2
212,(Kara Davis),                              ,,,,1
213,(Victoria Kait/Circumpunct Studios),Professional - studio,,,,16
214,(Deb Lindsey for The Washington Post),Professional - washington post,,,,8
215,(Emojipedia),Professional - emojipedia,,,,1
216,(Zach Gibson/Bloomberg),Professional - bloomberg,,,,1
217,(Steven Goff/The Washington Post),Professional - washington post,,,,1
218,(Melina Mara/The Washington Post),Professional - washington post,,,,10
219,(Doug Mills/AFP/Getty Images (Doug Mills/AFP/Getty Images),Professional - getty,,,,1
220,"(TSA) (Farbstein, Lisa/Transportation Security Administration (TSA))",                              ,,,,1
221,(Carlo Allegri/Reuters),Professional - reuters,,,,1
222,"(D-Mass.) greets Rep. Alexandria Ocasio-Cortez (D-N.Y.), left, during a news conference announcing Green New Deal legislation in Washington (Al Drago/Bloomberg)",Professional - news,,,,1
223,(Chris Pizzello/Invision/AP),Professional - ap,,,,4
224,(John Bazemore/AP),Professional - ap,,,,1
225,(Paul Shane/AP),Professional - ap,,,,1
226,(Jess Miglio/Paramount Pictures),Professional - paramount pictures,,,,2
227,(Erik Wemple/screenshot),                              ,,,,1
228,(Ricky Carioti/The Washington Post),Professional - washington post,,,,23
229,(Pascal Le Segretain/Getty Images),Professional - getty,,,,1
230,(Graham Bartholomew/Aviron Pictures),                              ,,,,1
231,(Dario Cantatore/Invision/AP),Professional - ap,,,,2
232,"(D-Calif.) and Rep. John D. Dingell Jr. (D-Mich.) in 2009, announcing a health-care restructuring plan that evolved into the Affordable Care Act. They hold the gavel used by Rep. Dingell as speaker pro tempore when Medicare passed in 1965. (Charles Dharapak/AP)",Professional - ap,,,,1
233,(Matt Slocum/Associated Press),Professional - press,,,,1
234,(Jonathan Clark/Nogales International/AP),Professional - ap,,,,4
235,(Tim Steller/Arizona Daily Star/AP) (Mamta Popat / Arizona Daily Star/AP),Professional - ap,,,,2
236,(Marilyn Nieves/iStock),Professional - istock,,,,1
237,(Alicia Devine/Tallahassee Democrat/AP),Professional - ap,,,,2
238,"(Doug Mills/the New York Times via AP, pool)",Professional - ap,,,,1
239,(R-La.) says comments by Virginia Gov. Ralph Northam (D) about late-term abortions “woke a sleeping giant.” (Alex Brandon/AP),Professional - ap,,,,1
240,(n/a/Chris Mooney/The Washington Post),Professional - washington post,,,,1
241,(Mary F. Calvert/For The Washington Post),Professional - washington post,,,,1
242,(Joshua Lott/Getty Images),Professional - getty,,,,2
243,(Al Drago/Bloomberg News),Professional - news,,,,5
244,(Chris Kleponis/Bloomberg),Professional - bloomberg,,,,1
245,(Danny Moloshok/Invision/AP),Professional - ap,,,,1
246,(Oliver Contreras/Pool/Bloomberg News),Professional - news,,,,1
247,(Bertrand Guay/AFP/Getty Images),Professional - getty,,,,1
248,(Norton) ,                              ,,,,1
249,(Persea) ,                              ,,,,1
250,(Mariner) ,Citizen - family,,,,1
251,(Graywolf) ,                              ,,,,1
252,(Jabin Botsford/The Washington Post; Win McNamee/Getty Images) (Jabin Botsford; Win McNamee),Professional - washington post,,,,1
253,"(R-Ga.) talks with Rep. Richard B. Nugent (R-Fla.) during a House Rules Committee session on Sept. 28, 2013. (Melina Mara/The Washington Post)",Professional - sept,,,,1
254,(Lucy Nicholson/Reuters),Professional - reuters,,,,1
255,(weatherbell.com),Professional - co.,,,,3
256,(Paul J. Richards/AFP/Getty Images),Professional - getty,,,,1
257,(National Weather Service),Professional - service,,,,1
258,(Capital Weather Gang),Professional - capital weather gang,,,,2
259,(Alex Wong/Getty Images),Professional - getty,,,,1
260,(Sam Mircovich/Reuters),Professional - reuters,,,,1
261,(Courtesy of the Orfanos family),Citizen - family,,,,1
262,(Cemal Yurttas/DHA/AP),Professional - ap,,,,1
263,(Bulent Kilic/AFP/Getty Images),Professional - getty,,,,2
264,(D-Calif.) speaks during a news conference on Capitol Hill in Washington on Thursday. (Al Drago/Bloomberg News),Professional - news,,,,1
265,(iStock) (RobertHoetink/Getty Images/IStock),Professional - getty,,,,1
266,(Brendan Smialowski/Bloomberg News),Professional - news,,,,1
267,(John Amis/AP),Professional - ap,,,,2
268,"(Archives & Special Collections, Columbia University Health Sciences Library)",Professional - archive,,,,1
269,(From left to right: Katherine Frey; Steve Helber; Alex Wong/From left to right: The Washington Post; AP Photo; Getty Images),Professional - ap,,,,1
270,(Richard Drew/AP),Professional - ap,,,,9
271,(Kevin Bergen/Kevin Bergen),                              ,,,,1
272,(Negeen Ghaisar),                              ,,,,1
273,(Michael S. Williamson/The Washington Post),Professional - washington post,,,,6
274,(Caylor Arnold/USA Today Sports),Professional - usa today sports,,,,1
275,(Lenny Ignelzi/AP),Professional - ap,,,,1
276,(John McDonnell/The Washington Post) (John McDonnell/The Washington Post),Professional - washington post,,,,1
277,(Matt Slocum/AP),Professional - ap,,,,2
278,(Justin Lane/EPA),Professional - epa,,,,1
279,"(D-N.Y.) receives a hug from House Speaker Nancy Pelosi (D-Calif.) at a ceremonial swearing-in on Capitol Hill on Jan. 3, during the opening session of the 116th Congress. (Sarah L. Voisin/The Washington Post)",Professional - washington post,,,,1
280,(Brandon Dill/Associated Press),Professional - press,,,,2
281,(Courtesy Lola/Jellybean Green ASMR),                              ,,,,1
282,(Michael Dwyer/Associated Press),Professional - press,,,,2
283,(Paul Schemm/The Washington Post),Professional - washington post,,,,1
284,(Al Drago/Bloomberg),Professional - bloomberg,,,,3
285,(Marvin Joseph/The Washington Post),Professional - washington post,,,,7
286,(Eric Gay/AP),Professional - ap,,,,3
287,"(Doug Mills/The New York Times via AP, Pool)",Professional - ap,,,,1
288,(Desmond Boylan/AP),Professional - ap,,,,1
289,(Rodrigo Sura/EPA-EFE/Shutterstock),Professional - shutterstock,,,,1
290,(Claudia Torrens/AP),Professional - ap,,,,1
291,(Luke Sharrett/Bloomberg),Professional - bloomberg,,,,1
292,(Chris Kleponis/EPA-EFE/Shutterstock) (Chris Kleponis/Pool/EPA-EFE/REX/Shutterstock),Professional - shutterstock,,,,1
293,(Chris Carlson/Associated Press),Professional - press,,,,1
294,(Claudio Lattanzio/EPA-EFE/Shutterstock),Professional - shutterstock,,,,1
295,(Salwan Georges/The Washington Post),Professional - washington post,,,,16
296,(D) outside the Capitol in Richmond on Feb. 4. (Logan Cyrus/AFP/Getty Images),Professional - getty,,,,1
297,(Washington Post Staff Illustration),Professional - washington post,,,,1
298,(Olivier Hoslet/EPA-EFE/REX/Shutterstock),Professional - shutterstock,,,,1
299,(Greenwich Police Department),Professional - police,,,,3
300,(Rahat Dar/EPA-EFE/REX/Shutterstock),Professional - shutterstock,,,,1
301,(Andrew Hamik/AP),Professional - ap,,,,1
302,(Andrew Caballero-Reynolds/Reuters) (Pool/Reuters),Professional - reuters,,,,1
303,(Charles Dharapak/AP),Professional - ap,,,,3
304,(Spencer Platt/Getty Images),Professional - getty,,,,9
305,(Elke Scholiers/For The Washington Post),Professional - washington post,,,,2
306,(Melanie Stetson Freeman/AP),Professional - ap,,,,1
307,(Mel Evans/AP),Professional - ap,,,,1
308,(Mark Lennihan/AP),Professional - ap,,,,2
309,(Emrah Gurel/AP),Professional - ap,,,,1
310,(Siobhán O’Grady/The Washington Post),Professional - washington post,,,,2
311,(Eastern Virginia Medical School/AP),Professional - ap,,,,3
312,(D) speaks to members of the media after a hearing in February 2017. (Alex Wong/Getty Images),Professional - getty,,,,1
313,(Aris Oikonomou/AFP/Getty Images),Professional - getty,,,,1
314,(Nick Wagner/AP),Professional - ap,,,,1
315,(Alex Brandon/Associated Press),Professional - press,,,,1
316,(Alisha Jucevic/For The Washington Post),Professional - washington post,,,,6
317,(Kevin Hagen/Associated Press),Professional - press,,,,1
318,(Victoria Jones/PA/Associated Press),Professional - press,,,,1
319,(Oliver Contreras/For The Washington Post),Professional - washington post,,,,6
320,"(R-Iowa) on Capitol Hill on Sept. 27, 2018. (Pool New/Reuters)",Professional - sept,,,,1
321,(John Barrett/PHOTOlink.net/MediaPunch/IPX),Professional - media,,,,2
322,(Julio Cesar Aguilar/AFP/Getty Images),Professional - getty,,,,1
323,(D) (Katherine Frey/The Washington Post),Professional - washington post,,,,3
324,(City of Madeira Beach),Professional - city,,,,1
325,"(D-Calif.), delivers his State of the Union address Tuesday before members of Congress in the House chamber. (Toni L. Sandys/The Washington Post)",Professional - washington post,,,,2
326,(AAIB via AP),Professional - ap,,,,1
327,(Mary Altaffer/AP),Professional - ap,,,,3
328,(Dan Kitwood/Getty Images),Professional - getty,,,,2
329,(William Booth/The Washington Post),Professional - washington post,,,,1
330,(Rafy/Orion Pictures),                              ,,,,2
331,(Photos by Stacy Zarin Goldberg for The Washington Post; food styling by Amanda Soto/The Washington Post),Professional - washington post,,,,1
332,(Justin Lane/EPA-EFE/REX/Shutterstock),Professional - shutterstock,,,,1
333,(Jose Luis Magana/AP),Professional - ap,,,,5
334,(Pavel Golovkin/AP),Professional - ap,,,,2
335,(NASA),Professional - nasa,,,,3
336,(NOAA),Professional - noaa,,,,1
337,(Jane Rosenburg/Reuters),Professional - reuters,,,,1
338,(Sakchai Lalit/AP),Professional - ap,,,,1
339,(Geraldine H. Ghelli for The Washington Post),Professional - washington post,,,,5
340,(Geraldine H. Ghelli for The Washington Post) ,Professional - washington post,,,,4
341,(Qilai Shen/Bloomberg News),Professional - news,,,,2
342,(Rick Bowmer/AP),Professional - ap,,,,1
343,(iStock) (St?gur M?r Karlsson /Heimsmyndir/iStock),Professional - istock,,,,1
344,(Aaron P. Bernstein/Bloomberg News),Professional - news,,,,1
345,(Counterpoint),                              ,,,,1
346,(Tom McCorkle for The Washington Post; food styling by Amanda Soto/The Washington Post),Professional - washington post,,,,1
347,(Tom McCorkle for The Washington Post; food styling by Bonnie S. Benwick/The Washington Post),Professional - washington post,,,,2
348,(Andrew Harrer/Bloomberg),Professional - bloomberg,,,,2
349,(D-Calif.) look on. (Toni L. Sandys/The Washington Post),Professional - washington post,,,,1
350,(Gerald Herbert/Associated Press),Professional - press,,,,2
351,(David J. Phillip/Associated Press),Professional - press,,,,4
352,(Paul Kolnik),                              ,,,,2
353,(Doug Mills/Getty),Professional - getty,,,,2
354,(IMF/Washington Post),Professional - washington post,,,,2
355,(Mandel Ngan/AFP),Professional - getty,,,,2
356,(Sergio Flores for The Washington Post),Professional - washington post,,,,5
357,(Daniel Leal-Olivas/AFP/Getty Images),Professional - getty,,,,1
358,(Michael DeMocker/The Times-Picayune/AP),Professional - ap,,,,1
359,(Peter Morning/Mammoth Mountain/AP),Professional - ap,,,,1
360,(Squaw Valley/Twitter),Citizen - twitter,,,,1
361,(Paul O'Farrell/Twitter),Citizen - twitter,,,,1
362,(Rob Mayeda/Twitter),Citizen - twitter,,,,1
363,(Brad Bello and St. Francis Winery/Twitter),Citizen - twitter,,,,1
364,(Kent Porter/Press Democrat/AP),Professional - ap,,,,1
365,(D-Calif.) speaks with reporters after his panel voted in a closed session to send more than 50 interview transcripts to special counsel Robert S. Mueller III. (J. Scott Applewhite/AP),Professional - ap,,,,1
366,(Ross D. Franklin/AP),Professional - ap,,,,1
367,"(D), center, speaks to the media in front of a statue of George Washington at the Capitol in Richmond on Feb. 4. (Steve Helber/AP)",Professional - ap,,,,2
368,"(Gifford Miller, University of Colorado Boulder/INSTAAR)",Professional - university,,,,1
369,(Jeremy Harbeck/NASA/OIB via EPA-EFE/REX) (Nasa/Oib/Jeremy Harbeck/Handout/EPA-EFE/REX/Shutterstock),Professional - nasa,,,,1
370,(D-Calif.). (Toni L. Sandys/The Washington Post),Professional - washington post,,,,2
371,(Jay Reeves/AP),Professional - ap,,,,2
372,(Susannah George/AP),Professional - ap,,,,2
373,(Photos by Tom McCorkle for The Washington Post; food styling by Lisa Cherkasky for The Washington Post),Professional - washington post,,,,2
374,(D-Tex.) campaigns in Austin during his Senate race against Sen. Ted Cruz (R-Tex.) in 2018. (Eric Gay/Associated Press),Professional - press,,,,1
375,(Patrick Semansky/AP),Professional - ap,,,,5
376,(Noah Berger/AP),Professional - ap,,,,1
377,(R-Ky.) office in Washington on Jan. 16. (Saul Loeb/Agence France-Presse/Getty Images),Professional - getty,,,,1
378,"(D-Calif.), delivers his State of the Union address Feb. 5 in Washington. (Toni L. Sandys/The Washington Post)",Professional - washington post,,,,1
379,(Aerion) (Aerion Corporation/Aerion Corporation),Professional - aerion,,,,1
380,(Mark Ralston/AFP),Professional - getty,,,,1
381,(Center for Western Water and Weather Extremes),Professional - center,,,,1
382,(IVT) from an atmospheric river that hit California in January 2007. (Scripps),Professional - california,,,,1
383,(Chicago Tribune/TNS via Getty Images),Professional - tns,,,,1
384,(Obtained by The Washington Post),Professional - washington post,,,,7
385,(Nati Harnik/Associated Press),Professional - press,,,,2
386,(Mohamed Nureldin Abdallah/Reuters),Professional - reuters,,,,1
387,(D-Calif.) speaks with the media Wednesday. (J. Scott Applewhite/AP),Professional - ap,,,,1
388,(Christopher Ingraham/For The Washington Post) (Illustration by Christopher Ingraham for the Washington Post/Illustration by Christopher Ingraham for the Washington Post),Professional - washington post,,,,1
